2.0,194.0,318.0,212.0,2855.0
2.0,188.0,317.0,210.0,2787.0
2.0,203.0,328.0,214.0,2814.0
2.0,205.0,330.0,214.0,2866.0
2.0,189.0,320.0,215.0,2854.0
2.0,179.0,307.0,211.0,2766.0
2.0,173.0,302.0,203.0,2945.0
2.0,181.0,306.0,206.0,3125.0
2.0,174.0,313.0,214.0,2955.0
2.0,175.0,303.0,215.0,2684.0
2.0,178.0,286.0,201.0,2549.0
2.0,162.0,273.0,184.0,2680.0
2.0,163.0,271.0,185.0,2768.0
2.0,172.0,290.0,193.0,2877.0
2.0,171.0,299.0,201.0,2864.0
2.0,169.0,285.0,196.0,2815.0
2.0,174.0,287.0,193.0,2783.0
2.0,184.0,298.0,197.0,2849.0
2.0,176.0,313.0,205.0,2734.0
2.0,182.0,305.0,207.0,2655.0
2.0,181.0,294.0,203.0,2781.0
2.0,170.0,293.0,200.0,2792.0
2.0,168.0,295.0,203.0,2800.0
2.0,187.0,310.0,213.0,2760.0
2.0,187.0,306.0,213.0,2847.0
2.0,180.0,302.0,209.0,2900.0
2.0,167.0,296.0,205.0,2759.0
2.0,191.0,302.0,209.0,2784.0
2.0,198.0,334.0,221.0,2942.0
2.0,203.0,325.0,226.0,2833.0
2.0,218.0,338.0,240.0,2904.0
2.0,195.0,329.0,238.0,2886.0
2.0,183.0,312.0,225.0,2738.0
2.0,194.0,310.0,216.0,2761.0
2.0,184.0,314.0,205.0,2931.0
2.0,179.0,314.0,202.0,3003.0
2.0,169.0,315.0,201.0,2968.0
2.0,176.0,307.0,198.0,2774.0
2.0,172.0,288.0,199.0,2647.0
2.0,172.0,294.0,195.0,2779.0
2.0,174.0,305.0,198.0,2845.0
2.0,182.0,297.0,200.0,2905.0
2.0,174.0,291.0,195.0,2831.0
2.0,174.0,285.0,192.0,2778.0
2.0,182.0,298.0,191.0,2777.0
2.0,184.0,295.0,193.0,2767.0
2.0,182.0,303.0,203.0,2743.0
2.0,179.0,295.0,204.0,2663.0
2.0,185.0,300.0,205.0,2733.0
2.0,186.0,294.0,200.0,2834.0
2.0,169.0,276.0,198.0,2759.0
2.0,164.0,283.0,197.0,2772.0
2.0,201.0,303.0,204.0,2774.0
2.0,196.0,302.0,206.0,2735.0
2.0,178.0,304.0,200.0,2701.0
2.0,192.0,304.0,213.0,2785.0
2.0,215.0,322.0,224.0,2960.0
2.0,208.0,328.0,223.0,2999.0
2.0,203.0,332.0,226.0,2958.0
2.0,199.0,326.0,226.0,2745.0
2.0,197.0,313.0,229.0,2438.0
2.0,179.0,318.0,221.0,2519.0
2.0,179.0,318.0,215.0,2932.0
2.0,181.0,309.0,207.0,3043.0
2.0,171.0,299.0,204.0,2822.0
2.0,185.0,298.0,199.0,2895.0
2.0,177.0,294.0,208.0,2933.0
2.0,170.0,290.0,206.0,2986.0
2.0,177.0,299.0,202.0,2862.0
2.0,172.0,290.0,199.0,2843.0
2.0,179.0,284.0,203.0,2860.0
2.0,174.0,288.0,199.0,2754.0
2.0,172.0,299.0,195.0,2817.0
2.0,163.0,301.0,192.0,2891.0
2.0,165.0,290.0,192.0,2802.0
2.0,176.0,292.0,202.0,2748.0
2.0,187.0,307.0,208.0,2755.0
2.0,189.0,314.0,210.0,2762.0
2.0,179.0,312.0,199.0,2853.0
2.0,176.0,308.0,202.0,2795.0
2.0,167.0,294.0,194.0,2728.0
2.0,177.0,291.0,198.0,2774.0
2.0,181.0,305.0,219.0,2812.0
2.0,192.0,299.0,211.0,2792.0
2.0,184.0,285.0,214.0,2748.0
2.0,185.0,301.0,220.0,2741.0
2.0,197.0,329.0,221.0,3001.0
2.0,191.0,322.0,221.0,2853.0
2.0,192.0,323.0,212.0,2772.0
2.0,183.0,323.0,216.0,2787.0
2.0,183.0,302.0,214.0,2563.0
2.0,178.0,268.0,225.0,2255.0
2.0,172.0,287.0,220.0,2508.0
2.0,169.0,315.0,214.0,2850.0
2.0,179.0,302.0,197.0,2805.0
2.0,182.0,304.0,203.0,2787.0
2.0,185.0,312.0,214.0,2922.0
2.0,183.0,301.0,208.0,2970.0
2.0,172.0,298.0,203.0,3038.0
2.0,176.0,303.0,201.0,3048.0
2.0,161.0,280.0,202.0,2844.0
2.0,163.0,271.0,199.0,2657.0
2.0,175.0,301.0,200.0,2923.0
2.0,170.0,302.0,197.0,2983.0
2.0,165.0,282.0,192.0,2888.0
2.0,163.0,281.0,194.0,2824.0
2.0,176.0,292.0,199.0,2844.0
2.0,177.0,298.0,208.0,2779.0
2.0,172.0,288.0,201.0,2680.0
2.0,181.0,283.0,193.0,2731.0
2.0,173.0,285.0,194.0,2739.0
2.0,167.0,284.0,197.0,2764.0
2.0,173.0,290.0,200.0,2783.0
2.0,186.0,305.0,224.0,2724.0
2.0,196.0,320.0,218.0,2745.0
2.0,202.0,315.0,210.0,2759.0
2.0,198.0,306.0,211.0,2784.0
2.0,193.0,305.0,208.0,2861.0
2.0,198.0,314.0,213.0,2860.0
2.0,186.0,311.0,215.0,2814.0
2.0,187.0,306.0,211.0,2863.0
2.0,180.0,301.0,214.0,2714.0
2.0,182.0,306.0,204.0,2591.0
2.0,175.0,297.0,213.0,2572.0
2.0,179.0,303.0,212.0,2658.0
2.0,175.0,305.0,206.0,2725.0
2.0,177.0,310.0,204.0,2871.0
2.0,186.0,329.0,214.0,2998.0
2.0,180.0,324.0,208.0,2990.0
2.0,171.0,300.0,202.0,2896.0
2.0,175.0,298.0,203.0,2975.0
2.0,171.0,290.0,193.0,3001.0
2.0,167.0,276.0,196.0,2839.0
2.0,168.0,280.0,204.0,2799.0
2.0,175.0,306.0,207.0,2923.0
2.0,163.0,309.0,203.0,2816.0
2.0,169.0,289.0,198.0,2731.0
2.0,167.0,280.0,195.0,2696.0
2.0,178.0,291.0,193.0,2798.0
2.0,186.0,295.0,191.0,2763.0
2.0,177.0,280.0,196.0,2719.0
2.0,178.0,285.0,208.0,2826.0
2.0,175.0,293.0,206.0,2903.0
2.0,172.0,295.0,204.0,2866.0
2.0,182.0,318.0,215.0,2719.0
2.0,186.0,312.0,209.0,2675.0
2.0,184.0,288.0,208.0,2680.0
2.0,175.0,293.0,210.0,2622.0
2.0,182.0,300.0,210.0,2732.0
2.0,194.0,315.0,205.0,2763.0
2.0,186.0,311.0,203.0,2708.0
2.0,187.0,302.0,211.0,2767.0
2.0,181.0,314.0,212.0,2777.0
2.0,171.0,313.0,200.0,2798.0
2.0,163.0,289.0,192.0,2770.0
2.0,179.0,276.0,198.0,2681.0
2.0,171.0,287.0,190.0,2661.0
2.0,175.0,297.0,194.0,2803.0
2.0,178.0,294.0,199.0,2885.0
2.0,177.0,291.0,200.0,2831.0
2.0,182.0,289.0,201.0,2838.0
2.0,189.0,293.0,197.0,2834.0
2.0,181.0,290.0,196.0,2815.0
2.0,183.0,306.0,196.0,2833.0
2.0,175.0,316.0,199.0,2901.0
2.0,162.0,302.0,205.0,2906.0
2.0,177.0,297.0,205.0,2762.0
2.0,181.0,305.0,202.0,2701.0
2.0,173.0,308.0,208.0,2733.0
2.0,180.0,296.0,204.0,2827.0
2.0,187.0,302.0,202.0,2889.0
2.0,175.0,297.0,203.0,2890.0
2.0,165.0,291.0,204.0,2835.0
2.0,168.0,296.0,202.0,2799.0
2.0,172.0,297.0,201.0,2681.0
2.0,178.0,298.0,210.0,2587.0
2.0,176.0,283.0,206.0,2649.0
2.0,183.0,308.0,218.0,2877.0
2.0,192.0,303.0,221.0,2793.0
2.0,188.0,303.0,216.0,2773.0
2.0,171.0,290.0,210.0,2744.0
2.0,165.0,282.0,212.0,2584.0
2.0,171.0,295.0,204.0,2703.0
2.0,169.0,304.0,206.0,2763.0
2.0,169.0,290.0,197.0,2819.0
2.0,162.0,289.0,195.0,2790.0
2.0,176.0,301.0,210.0,2931.0
2.0,171.0,301.0,205.0,2859.0
2.0,172.0,294.0,199.0,2719.0
2.0,174.0,288.0,201.0,2902.0
2.0,182.0,307.0,207.0,2865.0
2.0,192.0,317.0,209.0,2830.0
2.0,180.0,295.0,205.0,2769.0
2.0,174.0,298.0,199.0,2831.0
2.0,178.0,311.0,207.0,2915.0
2.0,183.0,315.0,212.0,2903.0
2.0,177.0,306.0,203.0,2769.0
2.0,168.0,299.0,195.0,2802.0
2.0,178.0,316.0,200.0,2883.0
2.0,180.0,308.0,207.0,2775.0
2.0,178.0,316.0,210.0,2760.0
2.0,177.0,307.0,205.0,2875.0
2.0,174.0,299.0,203.0,2904.0
2.0,159.0,293.0,198.0,2846.0
2.0,169.0,294.0,196.0,2773.0
2.0,174.0,295.0,199.0,2662.0
2.0,177.0,295.0,202.0,2824.0
2.0,184.0,308.0,206.0,2923.0
2.0,178.0,308.0,211.0,2911.0
2.0,192.0,305.0,209.0,2772.0
2.0,187.0,315.0,220.0,2714.0
2.0,182.0,314.0,221.0,2732.0
2.0,179.0,312.0,215.0,2694.0
2.0,179.0,296.0,208.0,2756.0
2.0,168.0,292.0,199.0,2814.0
2.0,176.0,305.0,200.0,2913.0
2.0,180.0,302.0,194.0,2944.0
2.0,166.0,282.0,195.0,2881.0
2.0,183.0,288.0,193.0,2786.0
2.0,189.0,303.0,197.0,2831.0
2.0,187.0,312.0,202.0,3115.0
2.0,186.0,312.0,206.0,2925.0
2.0,193.0,307.0,206.0,2722.0
2.0,189.0,300.0,206.0,2745.0
2.0,171.0,302.0,204.0,2808.0
2.0,177.0,310.0,206.0,2775.0
2.0,178.0,316.0,205.0,2810.0
2.0,161.0,289.0,191.0,2679.0
2.0,157.0,284.0,191.0,2631.0
2.0,171.0,284.0,199.0,2767.0
2.0,171.0,282.0,201.0,2710.0
2.0,173.0,288.0,214.0,2766.0
2.0,176.0,300.0,215.0,2767.0
2.0,198.0,308.0,207.0,2895.0
2.0,177.0,304.0,198.0,2849.0
2.0,179.0,290.0,204.0,2749.0
2.0,175.0,286.0,205.0,2736.0
2.0,173.0,291.0,205.0,2710.0
2.0,180.0,308.0,207.0,2838.0
2.0,172.0,305.0,208.0,2915.0
2.0,191.0,319.0,208.0,2804.0
2.0,188.0,306.0,213.0,2589.0
2.0,185.0,301.0,213.0,2648.0
2.0,180.0,291.0,207.0,2595.0
2.0,175.0,294.0,203.0,2604.0
2.0,178.0,299.0,197.0,2674.0
2.0,173.0,298.0,193.0,2747.0
2.0,175.0,290.0,198.0,2789.0
2.0,173.0,290.0,198.0,2683.0
2.0,169.0,300.0,209.0,2733.0
2.0,175.0,305.0,206.0,2677.0
2.0,189.0,316.0,199.0,2870.0
2.0,181.0,305.0,199.0,2799.0
2.0,176.0,290.0,199.0,2720.0
2.0,175.0,303.0,204.0,2755.0
2.0,173.0,303.0,201.0,2810.0
2.0,178.0,287.0,199.0,2670.0
2.0,169.0,295.0,195.0,2671.0
2.0,171.0,288.0,199.0,2646.0
2.0,170.0,310.0,209.0,2653.0
2.0,172.0,296.0,202.0,2748.0
2.0,178.0,308.0,209.0,2795.0
2.0,174.0,325.0,215.0,2849.0
2.0,177.0,320.0,220.0,2737.0
2.0,197.0,316.0,217.0,2817.0
2.0,178.0,298.0,205.0,2791.0
2.0,182.0,314.0,207.0,2810.0
2.0,180.0,305.0,209.0,2740.0
2.0,178.0,288.0,202.0,2642.0
2.0,189.0,294.0,204.0,2783.0
2.0,185.0,305.0,207.0,2866.0
2.0,191.0,313.0,214.0,2957.0
2.0,191.0,298.0,215.0,2742.0
2.0,187.0,288.0,215.0,2645.0
2.0,178.0,297.0,204.0,2619.0
2.0,182.0,305.0,210.0,2765.0
2.0,187.0,314.0,207.0,2781.0
2.0,180.0,297.0,209.0,2669.0
2.0,181.0,294.0,208.0,2603.0
2.0,171.0,295.0,204.0,2672.0
2.0,172.0,288.0,200.0,2738.0
2.0,180.0,293.0,199.0,2685.0
2.0,179.0,292.0,197.0,2691.0
2.0,175.0,299.0,200.0,2759.0
2.0,180.0,290.0,208.0,2800.0
2.0,177.0,293.0,210.0,2778.0
2.0,185.0,306.0,208.0,2816.0
2.0,178.0,298.0,210.0,2741.0
2.0,169.0,297.0,208.0,2712.0
2.0,178.0,306.0,209.0,2738.0
2.0,193.0,331.0,218.0,2933.0
2.0,188.0,327.0,223.0,2931.0
2.0,178.0,311.0,217.0,2940.0
2.0,178.0,304.0,210.0,2912.0
2.0,177.0,301.0,207.0,2738.0
2.0,178.0,306.0,204.0,2753.0
2.0,179.0,303.0,211.0,2672.0
2.0,190.0,309.0,213.0,2741.0
2.0,183.0,300.0,212.0,2736.0
2.0,184.0,309.0,215.0,2799.0
2.0,179.0,301.0,215.0,2728.0
2.0,165.0,279.0,212.0,2687.0
2.0,166.0,285.0,208.0,2633.0
2.0,187.0,305.0,208.0,2751.0
2.0,192.0,311.0,203.0,2852.0
2.0,193.0,306.0,207.0,2856.0
2.0,184.0,296.0,210.0,2770.0
2.0,180.0,294.0,213.0,2686.0
2.0,180.0,291.0,215.0,2692.0
2.0,175.0,288.0,208.0,2743.0
2.0,193.0,297.0,206.0,2780.0
2.0,189.0,289.0,202.0,2697.0
2.0,178.0,295.0,199.0,2658.0
2.0,169.0,293.0,205.0,2650.0
2.0,180.0,301.0,204.0,2736.0
2.0,180.0,320.0,214.0,2787.0
2.0,185.0,324.0,222.0,2864.0
2.0,179.0,309.0,220.0,2826.0
2.0,177.0,308.0,212.0,2792.0
2.0,181.0,306.0,212.0,2740.0
2.0,182.0,309.0,216.0,2871.0
2.0,181.0,305.0,214.0,2802.0
2.0,177.0,285.0,214.0,2791.0
2.0,171.0,299.0,211.0,2756.0
2.0,182.0,315.0,213.0,2862.0
2.0,187.0,314.0,213.0,3025.0
2.0,177.0,317.0,223.0,2767.0
2.0,190.0,310.0,211.0,2720.0
2.0,188.0,309.0,213.0,2859.0
2.0,180.0,300.0,211.0,2761.0
2.0,175.0,288.0,210.0,2656.0
2.0,172.0,286.0,205.0,2655.0
2.0,183.0,301.0,214.0,2652.0
2.0,182.0,301.0,212.0,2698.0
2.0,184.0,300.0,208.0,2686.0
2.0,177.0,307.0,209.0,2785.0
2.0,187.0,317.0,212.0,2825.0
2.0,186.0,310.0,211.0,2819.0
2.0,186.0,310.0,202.0,2851.0
2.0,182.0,301.0,218.0,2724.0
2.0,180.0,308.0,213.0,2693.0
2.0,187.0,316.0,211.0,2718.0
2.0,191.0,308.0,206.0,2723.0
2.0,188.0,318.0,214.0,2793.0
2.0,179.0,328.0,207.0,2793.0
2.0,181.0,330.0,217.0,2858.0
2.0,177.0,310.0,218.0,2650.0
2.0,173.0,302.0,221.0,2638.0
2.0,176.0,306.0,219.0,2707.0
2.0,176.0,316.0,212.0,2815.0
2.0,179.0,311.0,211.0,2823.0
2.0,177.0,310.0,210.0,2761.0
2.0,171.0,309.0,207.0,2695.0
2.0,167.0,291.0,203.0,2638.0
2.0,164.0,291.0,200.0,2635.0
2.0,168.0,292.0,210.0,2884.0
2.0,170.0,298.0,204.0,2887.0
2.0,171.0,275.0,203.0,2624.0
2.0,178.0,280.0,203.0,2641.0
2.0,172.0,294.0,204.0,2704.0
2.0,178.0,282.0,200.0,2587.0
2.0,172.0,281.0,197.0,2620.0
2.0,168.0,290.0,197.0,2668.0
2.0,172.0,297.0,212.0,2696.0
2.0,197.0,304.0,214.0,2750.0
2.0,190.0,302.0,213.0,2672.0
2.0,173.0,290.0,215.0,2709.0
2.0,178.0,301.0,213.0,2782.0
2.0,189.0,311.0,215.0,2687.0
2.0,178.0,314.0,212.0,2618.0
2.0,185.0,302.0,212.0,2639.0
2.0,174.0,281.0,213.0,2651.0
2.0,172.0,298.0,214.0,2751.0
2.0,175.0,309.0,211.0,2863.0
2.0,188.0,314.0,216.0,2884.0
2.0,184.0,318.0,219.0,2879.0
2.0,176.0,314.0,218.0,2866.0
2.0,185.0,309.0,214.0,2673.0
2.0,188.0,309.0,213.0,2696.0
2.0,184.0,318.0,215.0,2729.0
2.0,179.0,319.0,209.0,2741.0
2.0,172.0,298.0,208.0,2700.0
2.0,172.0,296.0,207.0,2724.0
2.0,178.0,295.0,204.0,2767.0
2.0,162.0,285.0,203.0,2639.0
2.0,187.0,320.0,210.0,2846.0
2.0,189.0,308.0,209.0,2879.0
2.0,198.0,309.0,210.0,2829.0
2.0,190.0,311.0,212.0,2762.0
2.0,199.0,298.0,213.0,2715.0
2.0,207.0,298.0,213.0,2785.0
2.0,191.0,299.0,207.0,2862.0
2.0,179.0,302.0,207.0,2824.0
2.0,170.0,293.0,204.0,2703.0
2.0,191.0,306.0,208.0,2844.0
2.0,188.0,295.0,211.0,2830.0
2.0,186.0,309.0,215.0,2700.0
2.0,178.0,296.0,219.0,2643.0
2.0,177.0,299.0,211.0,2757.0
2.0,178.0,297.0,203.0,2736.0
2.0,193.0,302.0,219.0,2708.0
2.0,191.0,310.0,221.0,2676.0
2.0,181.0,311.0,214.0,2719.0
2.0,180.0,312.0,217.0,2969.0
2.0,186.0,304.0,212.0,2826.0
2.0,187.0,304.0,216.0,2767.0
2.0,186.0,313.0,215.0,2801.0
2.0,186.0,318.0,217.0,2750.0
2.0,177.0,314.0,220.0,2720.0
2.0,192.0,312.0,207.0,2774.0
2.0,173.0,299.0,207.0,2751.0
2.0,171.0,293.0,210.0,2615.0
2.0,165.0,287.0,204.0,2687.0
2.0,196.0,303.0,204.0,2686.0
2.0,178.0,310.0,208.0,2682.0
2.0,190.0,304.0,209.0,2786.0
2.0,193.0,315.0,212.0,2855.0
2.0,194.0,318.0,218.0,2884.0
2.0,193.0,323.0,220.0,2877.0
2.0,190.0,308.0,216.0,2757.0
2.0,193.0,308.0,214.0,2856.0
2.0,191.0,311.0,211.0,2870.0
2.0,184.0,298.0,210.0,2765.0
2.0,179.0,291.0,202.0,2816.0
2.0,180.0,313.0,197.0,2780.0
2.0,191.0,311.0,206.0,2700.0
2.0,180.0,295.0,202.0,2714.0
2.0,172.0,273.0,200.0,2673.0
2.0,187.0,289.0,214.0,2736.0
2.0,174.0,304.0,211.0,2775.0
2.0,172.0,297.0,197.0,2806.0
2.0,177.0,298.0,201.0,2863.0
2.0,182.0,302.0,209.0,2697.0
2.0,177.0,312.0,209.0,2637.0
2.0,181.0,316.0,210.0,2734.0
2.0,186.0,312.0,215.0,2754.0
2.0,183.0,305.0,220.0,2755.0
2.0,188.0,304.0,222.0,2725.0
2.0,170.0,295.0,218.0,2699.0
2.0,168.0,286.0,217.0,2704.0
2.0,180.0,303.0,218.0,2714.0
2.0,184.0,311.0,208.0,2699.0
2.0,176.0,296.0,198.0,2710.0
2.0,162.0,294.0,200.0,2758.0
2.0,171.0,296.0,205.0,2755.0
2.0,181.0,310.0,210.0,2713.0
2.0,185.0,308.0,214.0,2843.0
2.0,188.0,308.0,219.0,2798.0
2.0,188.0,300.0,223.0,2660.0
2.0,183.0,293.0,215.0,2636.0
2.0,185.0,294.0,215.0,2627.0
2.0,180.0,304.0,215.0,2903.0
2.0,178.0,301.0,216.0,2790.0
2.0,194.0,301.0,217.0,2783.0
2.0,189.0,288.0,213.0,2912.0
2.0,186.0,302.0,206.0,2825.0
2.0,175.0,303.0,215.0,2733.0
2.0,180.0,307.0,205.0,2736.0
2.0,185.0,302.0,193.0,2683.0
2.0,187.0,303.0,198.0,2796.0
2.0,181.0,310.0,204.0,2799.0
2.0,177.0,315.0,200.0,2916.0
2.0,178.0,311.0,206.0,2841.0
2.0,170.0,303.0,207.0,2722.0
2.0,175.0,300.0,200.0,2707.0
2.0,188.0,293.0,205.0,2637.0
2.0,178.0,297.0,214.0,2716.0
2.0,180.0,303.0,218.0,2846.0
2.0,188.0,313.0,228.0,2766.0
2.0,175.0,308.0,229.0,2651.0
2.0,163.0,295.0,205.0,2673.0
2.0,171.0,301.0,209.0,2714.0
2.0,163.0,295.0,202.0,2700.0
2.0,169.0,295.0,199.0,2735.0
2.0,171.0,286.0,202.0,2749.0
2.0,183.0,313.0,212.0,2744.0
2.0,179.0,317.0,210.0,2812.0
2.0,180.0,306.0,215.0,2796.0
2.0,196.0,297.0,221.0,2749.0
2.0,187.0,317.0,216.0,2821.0
2.0,195.0,319.0,215.0,2813.0
2.0,193.0,310.0,217.0,2757.0
2.0,192.0,307.0,214.0,2761.0
2.0,195.0,315.0,218.0,2879.0
2.0,195.0,306.0,219.0,2920.0
2.0,189.0,304.0,210.0,2865.0
2.0,190.0,307.0,210.0,2703.0
2.0,185.0,309.0,204.0,2757.0
2.0,185.0,298.0,197.0,2803.0
2.0,168.0,287.0,196.0,2740.0
2.0,174.0,297.0,198.0,2693.0
2.0,174.0,291.0,201.0,2655.0
2.0,178.0,294.0,205.0,2662.0
2.0,163.0,297.0,198.0,2741.0
2.0,170.0,304.0,197.0,2807.0
2.0,169.0,298.0,205.0,2737.0
2.0,170.0,293.0,214.0,2665.0
2.0,173.0,298.0,216.0,2749.0
2.0,182.0,307.0,227.0,2777.0
2.0,170.0,302.0,217.0,2652.0
2.0,164.0,298.0,212.0,2778.0
2.0,167.0,305.0,208.0,2717.0
2.0,170.0,303.0,202.0,2735.0
2.0,165.0,296.0,202.0,2745.0
2.0,190.0,303.0,220.0,2723.0
2.0,188.0,302.0,218.0,2675.0
2.0,184.0,300.0,217.0,2824.0
2.0,196.0,310.0,222.0,2822.0
2.0,202.0,310.0,225.0,2637.0
2.0,206.0,330.0,216.0,2716.0
2.0,192.0,317.0,215.0,2838.0
2.0,196.0,307.0,218.0,2770.0
2.0,198.0,305.0,212.0,2779.0
2.0,190.0,302.0,214.0,2673.0
2.0,192.0,304.0,210.0,2774.0
2.0,202.0,312.0,206.0,2900.0
2.0,186.0,312.0,206.0,2850.0
2.0,180.0,309.0,205.0,2864.0
2.0,174.0,298.0,201.0,2941.0
2.0,177.0,299.0,200.0,2908.0
2.0,180.0,309.0,198.0,2771.0
2.0,182.0,287.0,201.0,2720.0
2.0,181.0,295.0,205.0,2811.0
2.0,166.0,296.0,205.0,2765.0
2.0,187.0,306.0,215.0,2906.0
2.0,178.0,303.0,219.0,2894.0
2.0,170.0,300.0,216.0,2812.0
2.0,173.0,307.0,209.0,2713.0
2.0,173.0,307.0,207.0,2827.0
2.0,174.0,305.0,213.0,2755.0
2.0,166.0,301.0,213.0,2776.0
